23.542310640146077,23.542255416178506,23.541664029098154,23.54250059305076,23.543131453809103,23.5439032459861,23.54415946169969
23.49226338336091,23.497324590319003,23.488284833511255,23.49716459131535,23.49751460142539,23.49996483650754,23.497114161953988
23.44549912458769,23.460379413346427,23.440109612029133,23.456020326144625,23.454906537802763,23.4619883680718,23.46055868655309
23.40783238771828,23.425501894812623,23.39700098043612,23.42270796773651,23.41976565582859,23.427662708865597,23.42572921241547
23.37567040333671,23.390827666935778,23.358722421336857,23.390106898337145,23.387158299610135,23.394925390408766,23.39124531764709
23.344149805745857,23.357530106124944,23.323553585775862,23.357900597363912,23.35610446853588,23.36298587617433,23.356959038513153
23.31418381234284,23.325239219396607,23.290156794973484,23.327271544073778,23.327285470690118,23.33282180050011,23.323997131229564
23.285293839252944,23.293983872146594,23.258912372494223,23.298717869159404,23.300000364566728,23.303907278060176,23.292576100912598
23.257568122349177,23.263688422406055,23.229646213421123,23.271523814721377,23.27319486026625,23.27492889232517,23.26226807404627
23.230373474648527,23.234164135621207,23.201723979394266,23.244892213887006,23.246785995133425,23.24600060868697,23.232566249216717
23.204024496458544,23.206074632992014,23.174598960285827,23.218900127955926,23.22043997156202,23.217831025502377,23.203505001625206
23.178360868113025,23.179455849892197,23.148074474776568,23.193094684864974,23.194678574393937,23.19067347943777,23.175028565557522
23.15308484693512,23.155040432290406,23.122661924316084,23.168207617761887,23.168896856407343,23.164222839430096,23.14732447740658
23.128645391304445,23.131242489694387,23.097926305828587,23.143192876728023,23.14372215312781,23.138195966787695,23.1205815071882
23.105356923516066,23.107943715371974,23.073652588140998,23.118318560081317,23.118884722659566,23.112652530137574,23.094706494110184
23.08225351370453,23.0845676913016,23.0503600360193,23.09400189383417,23.095301998602974,23.08791139653904,23.069106289101402
23.059476583815275,23.063179805740724,23.027337272312334,23.07117411584082,23.072515292517473,23.063855340407823,23.043688924862703
23.036538617643888,23.042099640389484,23.004812881695198,23.049390281148728,23.049875711291254,23.040314598328795,23.019146603186208
23.014218032836315,23.021578384647057,22.9832473986824,23.028216858537327,23.028093570089734,23.017736278449053,22.99544466038785
22.993238588017576,23.00270486276563,22.962627214600264,23.00732879920034,23.007250446180116,22.995828691639364,22.973099773457257
22.973576180162677,22.984714186604304,22.942713151593065,22.98659767955943,22.98722023976717,22.974413190342318,22.95060749718975
22.95498530257465,22.967823701910824,22.923341126431506,22.96698887619007,22.96789515556633,22.953803077515694,22.92853601124311
22.936540899488076,22.951793174205797,22.905827584309193,22.94772056857772,22.949586429508805,22.934145330800572,22.90777777248804
22.919137386795043,22.93664895032357,22.88824235437636,22.928879664784848,22.931705205287773,22.915784421875436,22.887919880674406
22.90228384339326,22.922469137453042,22.871259880186727,22.911285833600953,22.914863383029733,22.898471509694392,22.868598277593357
22.885931856684515,22.90885120606761,22.854957571569017,22.893830912603036,22.898301841182693,22.88247629195771,22.84954048995059
