0.0001;26,035;26804;26,035
0.0001;32,342;13866;32,289
0.0001;33,491;16467;33,429
0.0001;31,488;22522;31,485
0.0001;25,194;26987;25,194
0.0001;27,600;26484;27,599
0.0001;31,066;26834;31,065
0.0001;23,644;26965;23,643
0.0001;30,773;26929;30,772
0.0001;31,059;26944;31,058
0.0001;28,901;26987;28,901
0.0001;32,472;26560;32,469
0.0001;24,156;26999;24,156
0.0001;27,869;26954;27,868
0.0001;31,702;26860;31,701
0.0001;31,183;16416;31,160
0.0001;30,637;26861;30,636
0.0001;27,264;26999;27,264
0.0001;27,241;26900;27,241
0.0001;31,386;26956;31,385
0.0001;27,895;26857;27,895
0.0001;29,527;26541;29,526
0.0001;32,132;19900;32,118
0.0001;26,726;26999;26,726
9.999999999999999e-05;29,241;24982;29,234
