25.5157479186408,25.528906382056107,25.520958501844152
25.380984521851175,25.409454147337705,25.392928208359482
25.21310268796792,25.25726594394871,25.231147840584953
25.01793877342367,25.08034784799412,25.038635318278683
24.794636059320467,24.878462334936845,24.826030876707033
24.55147858879101,24.65818849870413,24.594122006369524
24.29707429375022,24.427369271852637,24.34802379138409
24.035116840279287,24.183454414144915,24.094681497524817
23.7658923578287,23.93484574915067,23.837656582418795
23.49334240023575,23.682704425486122,23.578671741926588
23.221713039692858,23.427677400605617,23.31895228887531
22.946836623468844,23.17566019935247,23.061570693006757
22.677157071860663,22.927189768685857,22.81411074855228
22.409421497316554,22.680096521906457,22.570005999806398
22.14605524330843,22.440426970480004,22.32880630143083
21.892604519103983,22.205884202365873,22.10277137838351
21.64715410384213,21.982654636917587,21.881563777611532
21.406983449495485,21.76518678856466,21.6723056325949
21.166803829933283,21.558830041809625,21.473580164636946
20.941711054916354,21.34920590416072,21.278844146384465
20.720470470351916,21.153224677276796,21.095817690720363
20.506618509962557,20.964407009696515,20.916623112731752
20.299234203953468,20.78246655485183,20.7487876955934
20.10237884328948,20.612677078482214,20.59045405337421
19.906830889766475,20.447092639291352,20.442266985973184
19.724254975209746,20.29608072027336,20.303102437556486
19.54704912689168,20.15083400263045,20.165771137835605
19.379515687927004,20.004303335535347,20.040354384437006
19.21640330243711,19.866927931493343,19.9156017551479
19.06049638739129,19.737305593783105,19.80189015759105
18.910373637076134,19.616332822021786,19.693464689126472
18.767890077372872,19.50041144205634,19.588295490327518
18.630130354926074,19.392230966337557,19.489664346404552
18.501142675451906,19.286328649132503,19.39621975697729
18.378811651318706,19.188843730859972,19.307842233594073
18.260888086913408,19.090416093342775,19.2233725480841
18.15009624385808,18.99883501680116,19.14308352369148
18.041333182152275,18.912943267152382,19.066643168805705
17.943388546035628,18.829859881171295,18.993679974028336
17.84807381171088,18.752430548072127,18.92372570022228
17.75658926777333,18.677553061540202,18.85754059038065
17.667599379180725,18.605017672482457,18.793598312187765
17.583614116630365,18.535140478325726,18.73321661685345
17.504673446448848,18.470452085505368,18.675783453163387
17.428324549469373,18.40419685017494,18.620138285520724
17.357211570653433,18.343161007992258,18.568302944125353
17.29011678125668,18.28617912939865,18.517074714153537
