0.001, 21.688, 556, 20.606
0.000, 27.430, 12201, 25.856
0.001, 27.608, 944, 26.564
0.001, 26.075, 1031, 25.244
0.001, 19.796, 835, 19.030
0.000, 23.529, 23284, 21.886
0.001, 23.445, 923, 22.109
0.003, 17.932, 544, 16.837
0.001, 24.589, 10489, 23.490
0.000, 25.325, 840, 23.635
0.001, 23.871, 735, 22.942
0.003, 25.568, 12815, 24.748
0.001, 20.418, 817, 19.759
0.000, 22.653, 974, 21.683
0.001, 23.946, 568, 22.581
0.001, 27.558, 946, 26.696
0.000, 24.850, 955, 23.499
0.000, 22.805, 598, 21.817
0.001, 22.376, 545, 21.393
0.000, 24.093, 387, 22.209
0.001, 22.962, 619, 21.919
0.000, 24.916, 533, 23.700
0.001, 26.525, 640, 25.427
0.000, 22.041, 394, 19.065
