0.01;31,182;7294;31,182
0.01;34,159;4839;33,535
0.01;35,999;5419;35,654
0.01;34,173;6648;34,135
0.01;31,601;7298;31,601
0.01;32,071;7298;32,071
0.01;35,656;4678;34,840
0.01;31,085;7293;31,083
0.01;35,447;4841;34,849
0.01;35,176;5701;34,959
0.01;32,840;7294;32,840
0.01;34,990;6453;34,930
0.01;28,876;7292;28,874
0.01;31,950;7210;31,845
0.01;33,841;7299;33,841
0.01;34,024;6622;33,979
0.01;34,572;6523;34,497
0.01;31,665;7299;31,665
0.01;33,131;7267;33,131
0.01;32,580;7299;32,580
0.01;32,845;7296;32,844
0.01;32,579;7290;32,578
0.01;36,270;5823;36,072
0.01;31,839;7289;31,837
0.010000000000000004;33,273;6648;33,143
