0.0;30,806;5296;30,806
0.0;33,862;3349;32,998
0.0;35,639;3680;34,991
0.0;33,884;4374;33,752
0.0;31,421;5298;31,421
0.0;31,674;5299;31,674
0.0;35,351;3747;34,663
0.0;30,935;5299;30,935
0.0;34,919;3683;34,262
0.0;34,898;3749;34,329
0.0;32,549;5288;32,547
0.0;34,569;3880;34,185
0.0;28,165;5299;28,165
0.0;31,711;5279;31,710
0.0;33,542;5299;33,542
0.0;33,665;4592;33,552
0.0;34,151;4331;33,937
0.0;31,329;5299;31,329
0.0;32,893;5164;32,877
0.0;32,404;5299;32,404
0.0;32,354;5299;32,354
0.0;32,239;5194;32,237
0.0;35,825;4045;35,435
0.0;31,253;5299;31,253
0.0;32,918;4722;32,723
