0.005;27,964;3925;27,891
0.005;31,731;3259;31,074
0.0075;33,294;4046;33,184
0.001;31,804;3326;31,313
0.0075;28,300;4275;28,290
0.001;29,067;4499;29,067
0.0075;32,839;3234;32,095
0.0;28,007;4499;28,007
0.0075;32,873;3531;32,463
0.01;32,719;3660;32,460
0.0;30,011;4192;29,971
0.0;32,429;3754;32,136
0.003;25,769;4499;25,769
0.003;29,081;4499;29,081
0.0;31,220;4498;31,219
0.003;31,390;4498;31,390
0.0;31,588;3901;31,464
0.01;28,613;4499;28,613
0.0;30,587;3774;30,467
0.0;29,134;4499;29,134
0.005;29,866;4368;29,855
0.0075;29,969;4409;29,965
0.01;33,893;3795;33,769
0.001;28,506;4497;28,506
