27,910;4119;27,869
31,713;3293;31,082
33,294;4046;33,184
31,793;3540;31,549
28,300;4275;28,290
28,750;4499;28,750
32,839;3234;32,095
27,975;4498;27,975
32,873;3531;32,463
32,687;3628;32,384
29,928;4499;29,928
32,355;4161;32,310
25,758;4499;25,758
29,047;4499;29,047
31,163;4499;31,163
31,316;4489;31,315
31,525;4282;31,506
28,609;4490;28,608
30,580;4095;30,535
29,043;4498;29,042
29,835;4288;29,823
29,969;4409;29,965
33,852;4029;33,783
28,435;4499;28,435
30,398;4162;30,286
