0.01;28,132;4623;28,107
0.005;31,890;3088;30,538
0.0075;33,399;4164;33,155
0.01;31,931;4181;31,819
0.01;28,454;4999;28,454
0.0075;29,136;4999;29,136
0.0075;32,944;3337;31,757
0.005;28,083;4999;28,083
0.01;33,012;3801;32,552
0.01;32,744;3777;32,295
0.01;30,081;4994;30,080
0.005;32,495;4310;32,298
0.003;26,047;4999;26,047
0.01;29,241;4996;29,241
0.003;31,279;4995;31,278
0.005;31,506;4876;31,493
0.01;31,653;4847;31,641
0.01;28,753;4994;28,753
0.005;30,643;4409;30,560
0.001;29,209;4995;29,209
0.01;30,040;4989;30,039
0.01;30,095;4998;30,095
0.01;33,945;4297;33,852
0.0075;28,666;4992;28,666
