0.01;28,132;4623;28,107
0.01;31,882;3741;31,394
0.01;33,284;4748;33,260
0.01;31,931;4181;31,819
0.01;28,454;4999;28,454
0.01;29,134;4999;29,134
0.01;32,906;3646;32,318
0.01;27,965;4991;27,964
0.01;33,012;3801;32,552
0.01;32,744;3777;32,295
0.01;30,081;4994;30,080
0.01;32,423;4999;32,423
0.01;25,911;4998;25,910
0.01;29,241;4996;29,241
0.01;31,218;4998;31,218
0.01;31,504;4886;31,497
0.01;31,653;4847;31,641
0.01;28,753;4994;28,753
0.01;30,602;4432;30,568
0.01;29,137;4999;29,137
0.01;30,040;4989;30,039
0.01;30,095;4998;30,095
0.01;33,945;4297;33,852
0.01;28,603;4999;28,603
0.010000000000000004;30,527;4663;30,431
