27,884;15481;27,765
32,258;13532;32,038
32,946;16092;32,865
30,763;17219;30,747
24,503;20972;24,503
28,187;20999;28,187
29,683;18811;29,664
25,652;20981;25,652
31,381;16549;31,331
30,915;19119;30,907
29,100;20948;29,100
32,861;16550;32,752
24,288;20988;24,287
27,219;20999;27,219
31,249;11303;30,135
31,325;17281;31,309
29,681;19916;29,677
26,865;20998;26,865
29,460;20949;29,458
31,124;20956;31,122
28,141;20909;28,140
29,608;19936;29,605
31,426;18578;31,414
26,668;20973;26,668
29,299;18793;29,225
