27,660;10567;27,515
31,940;10749;30,331
32,638;11921;31,537
30,575;13011;30,026
24,619;20954;24,619
27,992;15601;26,827
29,816;13135;29,412
25,594;20821;25,592
31,126;12289;30,378
30,578;12792;30,044
28,851;14472;28,635
32,561;12123;31,419
24,219;20119;24,214
27,099;17549;27,043
31,403;14801;31,111
31,074;12754;30,240
29,465;14476;29,193
26,733;16120;26,659
29,246;15638;29,080
30,765;16289;30,625
27,871;16651;27,802
29,275;13743;28,932
31,184;14348;30,830
26,480;17013;26,448
29,115;14914;28,688
