0.0;25,804;12773;25,802
0.0;32,050;8380;31,361
0.0;32,927;9604;32,587
0.0;31,264;9777;31,090
0.0;24,988;12999;24,988
0.0;27,298;11821;27,283
0.0;30,797;10951;30,744
0.0;23,514;12999;23,514
0.0;29,843;11731;29,822
0.0;30,651;10169;30,580
0.0;28,555;11571;28,536
0.0;32,044;10807;31,915
0.0;23,877;12999;23,877
0.0;27,478;12996;27,478
0.0;31,230;12795;31,229
0.0;30,991;10014;30,850
0.0;30,256;11674;30,240
0.0;26,979;12998;26,979
0.0;27,209;12913;27,209
0.0;30,793;12025;30,783
0.0;27,566;11827;27,560
0.0;29,105;12009;29,091
0.0;31,867;11248;31,833
0.0;26,513;12998;26,513
0.0;28,900;11669;28,828
