0.0,28.93162798234718,7148.0,25.35546470690747
1e-06,29.18829783280104,9999.0,29.18829783280104
1e-05,29.598084512123872,9999.0,29.598084512123872
3e-05,27.99104757065014,5821.0,26.126600233002158
5e-05,27.412857738789565,4536.0,26.423024669835293
0.0001,28.033892703949277,5576.0,26.110586885295014
0.00025,29.5879714456721,9999.0,29.5879714456721
0.0005,27.73216047420449,5160.0,27.470795368465993
0.001,29.39702373132505,9999.0,29.39702373132505
0.0025,27.292823454921606,9999.0,27.292823454921606
0.005,27.37876145666608,9999.0,27.37876145666608
