24,080;29998;24,080
29,368;29997;29,368
30,804;29638;30,804
28,064;24423;28,063
21,678;29842;21,678
25,310;15172;25,276
25,532;29728;25,532
20,948;29977;20,948
27,722;29948;27,721
27,885;29973;27,885
26,257;17064;26,196
29,419;29943;29,418
21,786;29984;21,786
24,272;15378;24,255
29,156;16702;29,090
29,153;29951;29,153
27,088;29774;27,087
24,460;29928;24,460
25,132;29964;25,132
28,053;18509;27,952
25,228;29991;25,228
26,992;29922;26,992
29,041;29926;29,041
24,347;29995;24,346
26,324;26905;26,312
