26,774;29932;26,773
31,484;29933;31,484
32,384;29897;32,384
29,709;29910;29,709
23,191;29890;23,190
26,928;14063;26,703
27,765;29490;27,765
23,958;29845;23,957
30,376;29888;30,375
29,941;29898;29,941
28,120;29860;28,119
32,046;29463;32,045
23,169;29996;23,169
25,970;29943;25,969
30,955;29940;30,955
30,570;29999;30,570
28,772;29896;28,772
25,773;29987;25,773
27,574;24167;27,090
30,031;29999;30,031
27,055;29997;27,055
28,762;29899;28,761
30,477;29501;30,476
25,781;29999;25,781
28,232;28974;28,202
