27,447;29998;27,447
32,202;29961;32,202
32,868;29979;32,868
30,321;29243;30,319
23,799;29868;23,799
27,828;29900;27,827
28,706;29067;28,704
24,965;29824;24,963
31,151;29892;31,150
30,654;29998;30,654
28,766;29745;28,765
32,773;29996;32,773
23,722;29999;23,722
26,300;13541;26,226
31,274;15473;30,897
31,176;29900;31,176
29,329;29941;29,328
26,331;29861;26,329
28,521;29882;28,520
30,637;22964;29,562
27,738;29947;27,737
29,357;29973;29,356
31,059;29987;31,058
26,315;29999;26,315
28,885;28289;28,821
