25,969;29999;25,969
31,003;29995;31,003
32,018;29976;32,018
29,314;29901;29,314
22,765;29899;22,765
26,620;29912;26,620
27,108;29870;27,108
23,084;29999;23,084
29,661;29892;29,661
29,349;29988;29,349
27,611;29966;27,610
31,437;29581;31,436
22,740;29961;22,740
25,548;29838;25,548
30,558;29950;30,558
30,091;29996;30,091
28,294;29805;28,293
25,355;29943;25,354
26,863;29999;26,863
29,482;29779;29,482
26,477;29900;26,476
28,275;29999;28,275
30,100;29992;30,100
25,371;29961;25,371
27,712;29920;27,712
