27,749;28843;27,748
32,348;29982;32,348
32,984;29999;32,984
30,507;29727;30,506
23,949;29990;23,949
27,912;29972;27,912
28,936;29975;28,936
25,156;29874;25,155
31,286;29970;31,285
30,760;29593;30,758
28,882;29889;28,882
32,870;29998;32,869
23,813;29999;23,813
26,878;29948;26,878
31,539;29735;31,537
31,233;29939;31,232
29,442;29740;29,442
26,425;29963;26,425
28,715;29768;28,713
30,440;14613;29,888
27,856;29967;27,855
29,475;29999;29,475
31,186;29749;31,185
26,412;29999;26,412
29,031;29217;29,008
