0.0001;27,976;17676;27,883
0.0001;32,199;15667;31,864
0.0001;32,927;16251;32,739
0.0001;30,794;17996;30,681
0.0001;24,460;29969;24,460
0.0001;28,213;27776;28,209
0.0001;29,602;18970;29,512
0.0001;25,798;29968;25,797
0.0001;31,410;18410;31,293
0.0001;30,891;21682;30,826
0.0001;29,068;25757;29,056
0.0001;32,791;17330;32,654
0.0001;24,227;29999;24,227
0.0001;27,282;29470;27,281
0.0001;31,620;18157;31,516
0.0001;31,294;18269;31,183
0.0001;29,614;21226;29,575
0.0001;26,798;29995;26,798
0.0001;29,400;26367;29,383
0.0001;31,055;27883;31,053
0.0001;28,187;29973;28,186
0.0001;29,570;22259;29,537
0.0001;31,379;19569;31,315
0.0001;26,643;29930;26,643
9.999999999999999e-05;29,300;23356;29,236
