27,976;17676;27,883
32,199;15667;31,864
32,927;16251;32,739
30,794;17996;30,681
24,460;29969;24,460
28,213;27776;28,209
29,602;18970;29,512
25,798;29968;25,797
31,410;18410;31,293
30,891;21682;30,826
29,068;25757;29,056
32,791;17330;32,654
24,227;29999;24,227
27,282;29470;27,281
31,620;18157;31,516
31,294;18269;31,183
29,614;21226;29,575
26,798;29995;26,798
29,400;26367;29,383
31,055;27883;31,053
28,187;29973;28,186
29,570;22259;29,537
31,379;19569;31,315
26,643;29930;26,643
29,300;23356;29,236
