23,337;29990;23,337
29,122;29947;29,122
30,424;29986;30,423
27,669;24155;27,668
21,315;29992;21,315
24,917;18900;24,836
25,077;29830;25,077
20,105;29932;20,105
26,839;29995;26,839
27,359;29980;27,359
25,845;29995;25,845
28,329;29878;28,329
21,436;29984;21,436
23,986;29995;23,986
28,677;29999;28,677
28,840;29905;28,840
26,578;29950;26,578
24,178;29934;24,178
24,291;29996;24,291
27,527;29955;27,527
24,796;29906;24,796
26,526;29971;26,526
28,774;29692;28,774
23,984;29986;23,984
25,830;29243;25,827
