24,415;29931;24,415
29,822;29991;29,822
31,106;29981;31,106
28,375;26753;28,374
21,911;29938;21,911
25,599;29998;25,599
25,842;29999;25,842
21,321;29993;21,321
28,120;29846;28,119
28,174;29949;28,174
26,563;29968;26,562
29,876;29990;29,876
21,947;29996;21,947
24,599;29917;24,599
29,526;29598;29,526
29,322;29925;29,321
27,331;29887;27,330
24,641;29950;24,641
25,469;29996;25,469
28,359;29885;28,359
25,452;29977;25,452
27,270;29878;27,270
29,301;29490;29,300
24,582;29999;24,582
26,622;29784;26,621
