27,031;29994;27,031
31,837;29936;31,837
32,579;29994;32,578
29,966;29331;29,966
23,397;29907;23,396
27,355;29997;27,355
28,077;29771;28,076
24,263;29995;24,263
30,618;29908;30,617
30,161;29997;30,161
28,323;29999;28,323
32,275;29979;32,275
23,327;29955;23,327
26,270;29997;26,269
31,145;29736;31,143
30,759;29986;30,759
28,952;29909;28,952
25,935;29999;25,935
27,831;29904;27,830
30,237;29932;30,235
27,255;29996;27,255
28,964;29998;28,964
30,705;29504;30,704
25,948;29999;25,948
28,467;29905;28,467
