0.0;28,404;4655;27,314
0.0;31,987;3244;27,744
0.0;33,471;3557;29,433
0.0;31,965;4126;29,526
0.0;28,680;4514;27,624
0.0;29,478;6079;28,802
0.0;33,026;3167;28,692
0.0;28,488;5350;27,995
0.0;33,115;3641;29,385
0.0;32,792;3541;29,138
0.0;30,356;5166;28,787
0.0;32,684;4102;29,434
0.0;26,694;6544;26,551
0.0;29,395;5188;28,264
0.0;31,387;5990;30,828
0.0;31,695;4925;29,721
0.0;31,786;4628;29,499
0.0;28,944;4913;27,772
0.0;30,888;4888;29,270
0.0;29,402;6458;29,180
0.0;30,221;4996;28,883
0.0;30,145;4511;28,167
0.0;33,876;4031;30,947
0.0;28,978;5522;28,131
0.0;30,744;4739;28,795
