0.0001;26,092;27994;26,092
0.00025;32,481;19178;32,455
0.00025;33,677;27606;33,677
0.00025;31,526;27245;31,525
0.0001;25,275;27999;25,275
0.0001;27,652;27952;27,652
0.0001;31,188;25700;31,184
3e-05;23,755;27983;23,755
0.0001;30,898;27927;30,898
0.00025;31,137;27990;31,137
0.00025;28,926;27999;28,926
0.0005;32,479;27998;32,479
0.0001;24,219;27934;24,219
0.0001;27,923;27986;27,923
0.00025;32,037;27027;32,035
0.00025;31,314;27992;31,314
0.00025;30,712;27914;30,712
0.0001;27,351;27943;27,351
0.0001;27,351;27999;27,351
0.0001;31,364;27999;31,364
0.0001;27,959;27623;27,957
0.00025;29,535;27929;29,535
0.0001;32,234;20350;32,204
0.0001;26,787;27999;26,787
