0.00025;26,027;28887;26,027
0.00025;32,386;28995;32,386
0.00025;33,657;28993;33,657
0.00025;31,633;25352;31,627
0.00025;25,172;28999;25,172
0.00025;27,580;28509;27,580
0.00025;31,087;28751;31,086
0.00025;23,572;28821;23,571
0.00025;30,810;17032;30,482
0.00025;31,031;28992;31,031
0.00025;28,957;28999;28,957
0.00025;32,332;14431;31,655
0.00025;24,121;28997;24,121
0.00025;27,889;28991;27,889
0.00025;31,937;28458;31,934
0.00025;31,310;28932;31,310
0.00025;30,673;28999;30,673
0.00025;27,106;28999;27,106
0.00025;27,229;28621;27,229
0.00025;31,350;18357;30,659
0.00025;27,914;28938;27,913
0.00025;29,540;28999;29,540
0.00025;32,194;28785;32,193
0.00025;26,748;28997;26,748
0.00025000000000000017;29,261;27201;29,189
