21.690043552670897,21.689765819413385,21.690159295113403,21.689970205893026,21.68950859181784,21.690348501419344,21.690483914106615
21.649875633855608,21.651784720820146,21.65033218167089,21.647517025279953,21.64919604846048,21.649177554055846,21.64961623729991
21.607960056044867,21.611961150149945,21.60721337549166,21.60153091574031,21.606441593669132,21.60461133692423,21.60395755314658
21.56381481482839,21.571203516414993,21.562126864338968,21.55241487589099,21.56107561918578,21.557639401180143,21.555554456149867
21.51742625873005,21.52903236009093,21.51459984915843,21.501642980841428,21.513967642989016,21.508734386118054,21.504405524721193
21.470172780065088,21.486316473679857,21.465991163704096,21.44987695189647,21.465832423383983,21.459110612758465,21.451859387379017
21.422866029279255,21.443400013497342,21.41703814268444,21.398129009362258,21.41717738471845,21.408936595997993,21.39877681847895
21.37577941167255,21.400512135862172,21.368228031179896,21.346752847868785,21.36833916318757,21.35892312158649,21.345812133624406
21.328979976900353,21.35808800368768,21.319989303046167,21.296054332753748,21.319884545476647,21.30947750193052,21.29343025881888
21.282772332289532,21.316161036983612,21.27254784081261,21.246372876170284,21.272115996874405,21.261008000522285,21.242036277006726
21.2374646589672,21.275043733082075,21.226175670055124,21.197971663616023,21.22516971962255,21.213671073854417,21.19182816739339
21.193249402094384,21.23484086737855,21.181000984149726,21.151130744173365,21.17929059633319,21.167493709241207,21.143025440683694
21.150174824797276,21.195721850769598,21.13717563240105,21.10589737764377,21.134535719484354,21.12249291435297,21.095721724289625
21.108124419833153,21.157717902140348,21.094852289172557,21.06227557760179,21.091013604362907,21.07867434987512,21.049865272187773
21.06717088411972,21.120731685944865,21.05411548995995,21.02012977597655,21.04907195106792,21.03608935836874,21.00551858491549
21.027464626554714,21.08476946144126,21.014832954210142,20.97950636961926,21.008458329185387,20.994810688076825,20.96281670744503
20.98894934943393,21.049410597284588,20.97693307077646,20.939658845241485,20.968997854728112,20.954822287731034,20.921837082507896
20.951656214657916,21.01480065343178,20.940437252098466,20.90082374925265,20.9311270149585,20.916013297666098,20.882528578702658
20.915705595142114,20.98088025630522,20.90375389127899,20.863192870516272,20.89468208994188,20.878390887988978,20.84482123010119
20.880838327603506,20.947714316348637,20.868995014940907,20.826707426040898,20.859562092835404,20.842161989184756,20.808679062679797
20.84713664449771,20.91545056530872,20.83475641258707,20.791190767976712,20.826051447332294,20.806802906870573,20.774167267996752
20.81477041678412,20.884005104364427,20.801283543480416,20.756862969178233,20.793826295010756,20.772793071068453,20.74128743873253
20.783453180327257,20.85347178468006,20.76881279414167,20.72392228090541,20.76298865242642,20.7397197023586,20.70999293316659
20.753100403215903,20.824069172172717,20.737370127550122,20.692981053396444,20.7335363007897,20.707482799955446,20.68013685635296
20.723900645283297,20.79564301052868,20.707196076246674,20.66372284912664,20.705518571625795,20.676241077779665,20.651501278361067
20.695290089804473,20.76846451239833,20.678206772357576,20.63576541755385,20.678946154660814,20.645496108158717,20.62380983815176
20.667542633122757,20.742216538452546,20.650530405572525,20.60933883068108,20.653600207816623,20.615255608562904,20.59746808099535
20.641152146085844,20.716817088829693,20.624468011206183,20.584081560069052,20.62951342351434,20.586014196356057,20.571623231394568
20.61612596863659,20.69226922899025,20.59955299896768,20.559911022740337,20.6063568878802,20.557311965334222,20.546545479538732
20.591887757567665,20.668159258307597,20.5759330272622,20.536329813043345,20.584243470952117,20.529663321162918,20.52194735180839
20.568426652711523,20.645257753561296,20.553393654066383,20.51374141784304,20.56277215935072,20.502662648041138,20.498414762613386
20.546808734327193,20.62298232667393,20.53195558405917,20.49281941582567,20.54213685009127,20.476604777446962,20.475667080832313
20.526361495870358,20.60135692645412,20.51125982083823,20.47289857172984,20.52240682069054,20.451913405404973,20.45322785610692
