0.000, 31.378, 8798, 31.129
0.005, 34.266, 5072, 33.973
0.005, 36.096, 5218, 28.713
0.000, 34.255, 5878, 25.356
0.005, 31.774, 8161, 31.661
0.000, 31.921, 6344, 29.237
0.005, 35.764, 5374, 33.592
0.000, 31.436, 8988, 31.403
0.005, 35.526, 5190, 33.526
0.000, 35.262, 5305, 34.130
0.000, 33.005, 7226, 32.439
0.005, 35.027, 6150, 30.762
0.000, 29.598, 9999, 29.598
0.003, 32.063, 9037, 32.004
0.005, 34.066, 7991, 27.761
0.001, 34.143, 6497, 33.675
0.000, 34.679, 7380, 34.659
0.005, 31.790, 8155, 31.635
0.001, 33.347, 7094, 32.652
0.005, 32.771, 8687, 32.698
0.003, 33.017, 7691, 32.645
0.001, 32.664, 9429, 32.256
0.005, 36.245, 5547, 34.262
0.001, 31.990, 8567, 31.877
