0.0,23.99170019642566,16897.0,23.859071344013586
1e-06,24.061838320783497,17755.0,23.95128191436042
1e-05,24.080152203381825,19929.0,24.043005235529936
3e-05,24.127023417406427,27926.0,24.12641989877008
5e-05,24.206067771734002,27662.0,24.205372478824202
0.0001,24.219491278618868,27934.0,24.21945056135424
0.00025,24.132196721292416,27994.0,24.13206639869742
0.0005,23.931064235234146,27817.0,23.930941875358794
0.001,23.65590276765151,17716.0,23.63192631248751
0.005,22.819804776244823,17842.0,22.77722649886377
0.0025,23.17411717729373,19446.0,23.126521321484354
0.03,21.871343374904693,0.0,21.80155332981063
0.05,21.871915833966003,0.0,21.465106174698843
