0.0,30.953855623393505,9497.0,29.263506378571233
1e-06,31.009802354470096,10374.0,29.73989657111728
1e-05,30.96433922450094,9963.0,29.850872255863013
3e-05,31.05381544029809,9964.0,30.16808163365649
5e-05,31.07717578926235,10866.0,30.525399966825454
0.0001,31.151856823569513,12902.0,30.95902273247599
0.00025,31.216984735819786,16080.0,31.207188263463543
0.0005,31.28268140284705,19804.0,31.281659526423415
0.001,31.146796263523555,19998.0,31.146763953341473
0.005,30.513906837145377,14271.0,30.496905432760457
0.0025,30.83362844521631,18639.0,30.829993559411875
0.03,29.53470195959282,13541.0,29.520556423230836
0.05,29.177747710936575,13939.0,29.141033768349192
