22,606;14369;22,598
27,809;22691;27,808
29,449;29992;29,449
26,788;29273;26,788
20,618;13311;20,615
24,309;15214;24,300
24,364;21574;24,363
19,161;16509;19,142
25,774;29992;25,774
26,427;25391;26,426
25,044;29987;25,044
27,157;29987;27,157
20,968;29981;20,968
23,265;29818;23,265
27,504;11627;27,489
28,312;22291;28,311
25,747;11528;25,733
23,710;29975;23,710
23,485;29999;23,485
26,674;26562;26,673
24,151;29999;24,151
25,813;29946;25,813
28,081;16575;28,070
23,392;29964;23,392
25,025;24023;25,022
