24,994;29877;24,993
29,861;29896;29,861
31,352;29276;31,351
28,561;20586;28,554
22,135;29967;22,135
26,028;29952;26,027
26,238;27343;26,236
21,877;29996;21,877
28,696;29975;28,696
28,570;29960;28,570
26,940;29972;26,940
30,478;29895;30,477
22,285;29988;22,285
24,801;29974;24,801
29,767;29828;29,767
29,618;29990;29,617
27,706;29819;27,706
24,912;29945;24,912
26,006;27779;26,005
28,779;29993;28,778
25,838;29915;25,838
27,613;29999;27,613
29,538;29459;29,538
24,864;29909;24,864
26,977;29303;26,977
