27,828;12782;27,790
32,231;13829;31,630
32,893;16481;32,588
30,841;16723;30,645
24,324;29999;24,324
28,255;23465;28,201
29,661;17410;29,452
25,725;24919;24,829
31,436;17738;31,125
30,899;19659;30,798
29,097;22577;29,045
32,849;15886;32,496
24,316;29988;24,315
27,261;27658;27,252
31,365;12092;30,993
31,375;17595;31,006
29,717;19894;29,611
26,915;28202;26,913
29,311;21036;29,252
31,141;24962;31,124
28,208;23397;28,171
29,594;19487;29,450
31,447;18953;31,343
26,701;29915;26,700
29,308;21026;29,127
