27,363;25384;27,353
31,940;28900;31,938
32,247;29998;32,247
30,159;27698;30,159
23,755;29901;23,755
27,730;29786;27,730
28,482;28042;28,480
24,726;29826;24,722
30,972;29999;30,972
30,521;29990;30,521
28,663;29999;28,663
32,658;29800;32,656
23,682;29361;22,605
26,501;29998;26,501
31,318;29857;31,317
31,115;29999;31,115
29,271;29851;29,270
26,314;29992;26,314
28,310;29899;28,309
30,621;29757;30,620
27,612;29900;27,611
29,264;29958;29,264
30,971;29988;30,971
26,240;29911;26,240
28,768;29491;28,722
