25,942;22855;25,942
30,812;22878;30,812
31,997;22975;31,997
29,305;22999;29,305
22,740;22975;22,739
26,401;13493;26,052
27,096;22795;27,095
23,047;22999;23,047
29,647;22993;29,647
29,325;22990;29,325
27,563;22966;27,563
31,421;22999;31,421
22,716;22999;22,716
25,518;22933;25,517
30,546;22998;30,546
30,027;22999;30,027
28,277;22763;28,277
25,336;22999;25,336
26,812;22996;26,812
29,385;17423;27,658
26,433;22992;26,432
28,255;22996;28,255
30,082;22872;30,081
25,156;22994;25,156
27,660;22328;27,573
