27,752;29867;27,751
32,308;21405;32,236
33,024;29696;33,020
30,627;25717;30,621
24,302;29943;24,302
27,791;29999;27,791
29,246;22218;29,218
25,461;29916;25,460
31,424;24837;31,401
30,952;29059;30,950
29,080;29573;29,079
32,993;22428;32,290
24,115;29985;24,115
27,028;29741;27,027
31,532;16694;30,913
31,383;29567;31,381
29,618;29251;29,613
26,726;29993;26,726
29,047;21063;29,009
30,591;14677;30,054
28,047;28900;28,043
29,600;29110;29,596
31,396;27405;31,392
26,602;29993;26,601
29,194;26709;29,108
