27,708;22984;27,707
32,303;22964;32,302
32,932;22917;32,931
30,466;22994;30,466
23,894;22948;23,894
27,873;22951;27,873
28,911;22798;28,910
25,108;22999;25,108
31,220;22938;31,220
30,694;22989;30,694
28,805;22985;28,804
32,834;22826;32,833
23,787;22999;23,787
26,811;22999;26,811
31,494;21134;28,434
31,193;22999;31,193
29,390;22938;29,390
26,355;22994;26,354
28,716;22949;28,714
30,689;22999;30,689
27,776;22986;27,776
29,421;22997;29,421
31,164;22968;31,164
26,331;22999;26,331
28,995;22885;28,867
