0.01;31,676;9476;31,667
0.01;34,443;5494;33,165
0.01;36,193;5483;34,746
0.01;34,419;6618;33,496
0.01;31,993;9105;31,976
0.01;32,135;6215;28,652
0.01;35,887;5035;34,212
0.01;31,604;9999;31,604
0.01;35,633;5709;34,459
0.01;35,430;6061;34,389
0.01;33,258;8018;33,088
0.01;35,168;6688;34,460
0.01;29,917;9999;29,917
0.01;32,385;9314;32,368
0.01;34,225;9129;34,191
0.01;34,344;8475;34,182
0.01;34,755;8095;34,565
0.01;32,062;8796;32,028
0.01;33,492;8473;33,364
0.01;32,841;9487;32,830
0.01;33,266;8465;33,176
0.01;32,800;8208;32,701
0.01;36,341;6159;35,395
0.01;32,244;9995;32,244
0.010000000000000004;33,605;7854;33,036
