0.0001;27,975;18742;27,950
0.0001;32,227;14788;32,062
0.0001;32,926;17252;32,872
0.0001;30,766;17764;30,739
0.0001;24,403;22996;24,403
0.0001;28,163;22999;28,163
0.0001;29,594;17820;29,572
0.0001;25,673;22980;25,673
0.0001;31,418;19392;31,390
0.0001;30,877;18403;30,854
0.0001;29,088;22860;29,088
0.0001;32,843;17953;32,787
0.0001;24,184;22947;24,184
0.0001;27,267;22985;27,267
0.0001;31,621;18514;31,590
0.0001;31,289;17747;31,255
0.0001;29,650;22265;29,644
0.0001;26,751;22965;26,751
0.0001;29,342;22850;29,338
0.0001;31,059;22997;31,059
0.0001;28,157;22953;28,155
0.0001;29,578;22789;29,577
0.0001;31,378;21468;31,373
0.0001;26,596;22999;26,596
9.999999999999999e-05;29,284;20726;29,264
