0.00025;27,574;19186;27,511
0.00025;32,154;21130;32,085
0.00025;32,871;20687;32,842
0.00025;30,450;18619;30,410
0.00025;24,023;29973;24,023
0.00025;27,933;28027;27,927
0.00025;28,900;19095;28,847
0.00025;25,088;29461;25,086
0.00025;31,128;25504;31,108
0.00025;30,649;26805;30,645
0.00025;28,830;27754;28,826
0.00025;32,708;24095;32,687
0.00025;23,876;29798;23,874
0.00025;26,864;29643;26,862
0.00025;31,421;20976;31,392
0.00025;31,159;28365;31,156
0.00025;29,345;26349;29,340
0.00025;26,512;29941;26,512
0.00025;28,668;25129;28,658
0.00025;30,817;29557;30,815
0.00025;27,806;29942;27,805
0.00025;29,421;29015;29,419
0.00025;31,137;21883;31,126
0.00025;26,398;29980;26,398
0.00025000000000000017;28,989;25871;28,973
